shipment_id,order_id,carrier,tracking_number,ship_date,delivery_date,status,shipping_address,city,state,zip
SHP-004086,ORD-004395,UPS,1Z173352702,2023-07-06,2023-07-12,delivered,3463 Cedar Blvd,Columbus,MO,30549
SHP-004087,ORD-004396,DHL,,2024-08-15,2024-08-22,out_for_delivery,1928 Oak Ln,Fort Worth,HI,66677
SHP-004088,ORD-004397,Amazon Logistics,9400183650338,2024-11-09,2024-11-13,in_transit,8036 Oak Ave,Columbus,DE,10692
SHP-004089,ORD-004398,UPS,1Z602054143,2023-10-23,2023-11-02,delivered,5705 Cedar Ave,Seattle,NV,92367
SHP-004090,ORD-004399,FedEx,,2022-03-23,2022-03-26,delivered,5317 Main Blvd,Seattle,NE,14264
SHP-004091,ORD-004400,UPS,792500816543,2023-09-12,2023-09-21,delivered,8370 Pine Ave,San Diego,NH,58984
SHP-004092,ORD-004401,Amazon Logistics,,2022-10-30,2022-11-03,returned,3341 Elm Dr,Houston,NJ,48698
SHP-004093,ORD-004402,Amazon Logistics,LD414238603,2025-03-15,2025-03-16,delivered,1798 Pine St,San Antonio,IA,69618
SHP-004094,ORD-004404,FedEx,,2024-02-16,2024-02-19,delivered,5626 Cedar Dr,Dallas,MT,63106
SHP-004095,ORD-004405,DHL,LD709573606,2022-06-12,2022-06-19,out_for_delivery,7436 Pine Ave,Austin,NE,15238
SHP-004096,ORD-004406,DHL,,2023-03-15,2023-03-16,returned,7488 Cedar Blvd,Philadelphia,IA,63018
SHP-004097,ORD-004407,USPS,9400319949204,2022-05-09,2022-05-19,delivered,6213 Cedar Ln,Columbus,MT,67526
SHP-004098,ORD-004408,UPS,LD302544296,2022-04-21,2022-04-27,returned,2947 Cedar St,Los Angeles,IL,67011
SHP-004099,ORD-004409,USPS,9400527201190,2023-03-16,,returned,5615 Oak Blvd,Washington,NJ,16257
SHP-004100,ORD-004410,UPS,792962888403,2022-01-09,2022-01-10,delivered,1400 Main Dr,Columbus,CA,75533
SHP-004101,ORD-004411,USPS,1Z649676993,2023-05-18,,delivered,4741 Pine St,Columbus,DE,29993
SHP-004102,ORD-004412,FedEx,,2023-10-13,2023-10-21,delivered,6132 Main Ave,San Francisco,HI,82911
SHP-004103,ORD-004413,FedEx,792522077624,2024-05-09,,out_for_delivery,8163 Oak Blvd,New York,CO,81212
SHP-004104,ORD-004414,UPS,1Z955781412,2024-06-06,2024-06-18,returned,8560 Cedar Ave,Phoenix,MN,74738
SHP-004105,ORD-004415,UPS,,2022-01-05,2022-01-18,returned,8575 Pine Blvd,Denver,MS,38856
SHP-004106,ORD-004417,FedEx,9400212412833,2022-12-05,2022-12-12,delivered,1988 Oak Dr,Indianapolis,NE,45600
SHP-004107,ORD-004418,UPS,LD637850842,2023-12-07,2023-12-18,out_for_delivery,3808 Pine St,Charlotte,IN,43374
SHP-004108,ORD-004421,FedEx,,2024-06-29,2024-07-01,in_transit,1770 Cedar Dr,San Antonio,HI,44550
SHP-004109,ORD-004422,USPS,,2023-12-22,2023-12-24,returned,4598 Oak Dr,Charlotte,ID,44135
SHP-004110,ORD-004423,Amazon Logistics,1Z993537155,2023-01-22,2023-02-01,in_transit,2268 Elm Ln,San Diego,AZ,19883
SHP-004111,ORD-004424,FedEx,1Z167006814,2024-12-01,2024-12-13,delivered,5682 Oak Ave,Los Angeles,NH,84118
SHP-004112,ORD-004425,FedEx,LD308547315,2022-02-07,2022-02-09,returned,9361 Cedar Ln,Chicago,HI,99527
SHP-004113,ORD-004426,USPS,1Z159287486,2022-01-11,2022-01-19,delivered,4687 Pine Ln,Austin,IL,50597
SHP-004114,ORD-004427,DHL,1Z574760749,2022-04-24,2022-04-25,delivered,7814 Elm Ln,Washington,AZ,79881
SHP-004115,ORD-004428,DHL,9400653422686,2022-09-18,2022-09-30,delivered,2895 Elm St,Washington,MI,66033
SHP-004116,ORD-004429,USPS,792848994517,2023-06-18,2023-06-28,delivered,8626 Oak Dr,Phoenix,MA,53156
SHP-004117,ORD-004430,UPS,,2023-09-07,,delivered,9052 Pine Ave,Los Angeles,CA,96437
SHP-004118,ORD-004431,DHL,792225950121,2022-06-19,,delivered,1037 Pine Blvd,Seattle,AL,62805
SHP-004119,ORD-004432,FedEx,9400204629358,2024-03-29,2024-04-04,delivered,690 Elm Ln,Dallas,MI,12745
SHP-004120,ORD-004433,USPS,LD313960602,2024-03-19,2024-03-25,in_transit,7086 Maple Blvd,Jacksonville,MD,47157
SHP-004121,ORD-004434,UPS,1Z398936748,2023-04-01,2023-04-07,delivered,8985 Main Ln,San Diego,MA,83946
SHP-004122,ORD-004435,FedEx,792996627978,2022-08-10,2022-08-23,returned,113 Pine Blvd,New York,CT,52195
SHP-004123,ORD-004436,FedEx,1Z901909137,2024-12-15,2024-12-21,returned,8677 Cedar Ln,San Francisco,MI,39488
SHP-004124,ORD-004437,DHL,LD315123768,2024-02-28,2024-03-02,delivered,4151 Elm Ave,Denver,MA,68500
SHP-004125,ORD-004438,USPS,792483358358,2023-05-02,2023-05-13,delivered,7216 Maple St,Philadelphia,CT,22785
SHP-004126,ORD-004439,USPS,1Z149568728,2023-06-02,2023-06-06,delivered,9153 Oak Ave,Los Angeles,KS,79383
SHP-004127,ORD-004440,USPS,1Z846533158,2024-07-22,2024-07-28,delivered,8918 Cedar St,San Francisco,GA,44133
SHP-004128,ORD-004441,UPS,1Z173854698,2022-09-04,2022-09-08,delivered,2250 Elm St,San Francisco,CT,64190
SHP-004129,ORD-004442,UPS,LD328789651,2022-07-18,2022-07-29,delivered,5377 Maple Ln,Phoenix,MT,25892
SHP-004130,ORD-004443,Amazon Logistics,LD660773944,2024-02-03,2024-02-11,delivered,295 Cedar Ave,Seattle,CT,52094
SHP-004131,ORD-004444,UPS,,2023-10-20,2023-10-23,delivered,2456 Oak Ln,Denver,MI,89590
SHP-004132,ORD-004445,USPS,792926791440,2024-09-21,2024-09-30,out_for_delivery,8897 Cedar Blvd,Denver,ID,67234
SHP-004133,ORD-004446,USPS,LD716858448,2023-08-20,2023-08-31,returned,2243 Cedar St,Philadelphia,HI,33988
SHP-004134,ORD-004447,USPS,1Z969516141,2025-01-21,,returned,8724 Elm Blvd,San Jose,CT,51481
SHP-004135,ORD-004449,UPS,792925753739,2022-07-06,2022-07-08,delivered,7882 Pine Dr,Denver,FL,26021
SHP-004136,ORD-004450,USPS,LD811089165,2022-10-17,,out_for_delivery,9905 Main Blvd,Houston,NJ,80954
SHP-004137,ORD-004451,DHL,1Z745955959,2022-12-28,2023-01-09,returned,1397 Elm Blvd,San Antonio,MT,13870
SHP-004138,ORD-004452,DHL,LD707574799,2024-11-22,2024-11-30,delivered,2461 Cedar Ave,Washington,NE,91320
SHP-004139,ORD-004453,USPS,,2023-04-22,2023-05-06,returned,9742 Maple Dr,Los Angeles,FL,29925
SHP-004140,ORD-004454,FedEx,9400841087587,2022-08-13,2022-08-21,in_transit,1565 Pine St,Houston,NJ,42237
SHP-004141,ORD-004455,USPS,1Z142528388,2023-04-27,2023-05-02,delivered,2377 Cedar Ln,Denver,MI,83798
SHP-004142,ORD-004456,FedEx,1Z940825201,2024-07-17,2024-07-20,returned,8784 Cedar St,Houston,NE,21339
SHP-004143,ORD-004457,UPS,1Z446647706,2024-06-10,,returned,2125 Oak St,San Diego,LA,41459
SHP-004144,ORD-004458,USPS,792628086492,2023-09-30,2023-10-04,delivered,6852 Pine Blvd,San Diego,AR,63270
SHP-004145,ORD-004459,FedEx,1Z273649882,2023-10-16,2023-10-28,out_for_delivery,9306 Elm Blvd,Houston,FL,22792
SHP-004146,ORD-004460,DHL,792459281231,2024-03-03,2024-03-16,delivered,7531 Main St,San Antonio,NH,74394
SHP-004147,ORD-004461,UPS,792499022241,2022-02-06,2022-02-17,delivered,5064 Maple St,Phoenix,MA,45365
SHP-004148,ORD-004462,USPS,792218850053,2024-02-23,2024-03-07,delivered,2197 Maple Ave,Houston,DE,13830
SHP-004149,ORD-004463,UPS,LD273141746,2022-11-10,2022-11-11,delivered,2996 Main Ln,New York,AK,12925
SHP-004150,ORD-004464,FedEx,,2023-04-17,2023-04-30,delivered,3711 Pine Ave,Los Angeles,ID,85984
SHP-004151,ORD-004465,USPS,9400132963005,2025-01-30,2025-02-07,returned,4025 Oak St,Chicago,ID,34125
SHP-004152,ORD-004466,Amazon Logistics,LD604859846,2023-02-05,2023-02-15,delivered,3920 Pine Ave,Jacksonville,GA,60053
SHP-004153,ORD-004467,UPS,9400338603752,2023-02-15,2023-02-18,out_for_delivery,7641 Elm Ave,Chicago,GA,35263
SHP-004154,ORD-004468,DHL,792654608228,2024-12-09,2024-12-23,in_transit,5969 Cedar Dr,Dallas,LA,52924
SHP-004155,ORD-004469,DHL,792969468383,2023-06-22,2023-06-27,returned,9512 Cedar Ln,Indianapolis,IN,25592
SHP-004156,ORD-004470,Amazon Logistics,,2023-05-11,2023-05-24,out_for_delivery,7623 Cedar Ln,San Antonio,MI,10150
SHP-004157,ORD-004471,DHL,1Z751816287,2024-12-19,,delivered,1738 Cedar St,Dallas,CT,94550
SHP-004158,ORD-004472,DHL,1Z927052564,2023-11-23,2023-12-04,returned,2803 Maple Ave,New York,AK,95303
SHP-004159,ORD-004473,USPS,1Z584869352,2022-11-14,2022-11-18,out_for_delivery,1967 Maple Ave,Austin,MI,27222
SHP-004160,ORD-004474,DHL,,2022-07-21,2022-07-29,in_transit,2382 Maple Ave,San Diego,CA,86924
SHP-004161,ORD-004475,UPS,9400522136404,2022-08-04,2022-08-15,delivered,7125 Oak Ave,Columbus,DE,93606
SHP-004162,ORD-004476,DHL,9400328066729,2022-09-24,2022-10-03,in_transit,6508 Main Blvd,San Antonio,MN,11262
SHP-004163,ORD-004477,DHL,,2022-05-19,,returned,4319 Main Dr,San Jose,AZ,29298
SHP-004164,ORD-004478,DHL,792817182743,2023-09-02,2023-09-16,out_for_delivery,4851 Maple St,Seattle,NV,24413
SHP-004165,ORD-004479,UPS,LD129589976,2024-06-20,2024-06-28,returned,6904 Cedar Ln,Charlotte,MA,79504
SHP-004166,ORD-004480,FedEx,792178483920,2024-08-01,2024-08-14,delivered,4078 Pine Ln,Washington,KY,86556
SHP-004167,ORD-004481,Amazon Logistics,9400682140836,2022-04-08,2022-04-12,returned,866 Oak Dr,San Francisco,NV,53862
SHP-004168,ORD-004482,DHL,1Z747178529,2022-09-21,,delivered,7044 Elm Ln,Dallas,CT,46704
SHP-004169,ORD-004483,UPS,9400468132650,2024-01-22,2024-01-31,out_for_delivery,5287 Pine Blvd,San Francisco,HI,51287
SHP-004170,ORD-004484,UPS,,2023-06-26,2023-06-30,delivered,4114 Main Dr,Dallas,NV,49110
SHP-004171,ORD-004485,UPS,1Z149688781,2025-03-11,2025-03-20,in_transit,9318 Maple Ave,Columbus,NV,38669
SHP-004172,ORD-004486,USPS,792830034851,2022-01-22,2022-01-26,delivered,7016 Elm Dr,Jacksonville,MN,90270
SHP-004173,ORD-004488,Amazon Logistics,1Z447739838,2022-07-21,2022-07-30,out_for_delivery,9251 Maple St,Houston,CT,83168
SHP-004174,ORD-004489,UPS,LD143600471,2022-03-02,2022-03-03,delivered,7481 Cedar Ln,Chicago,MN,69602
SHP-004175,ORD-004490,UPS,792349265298,2024-03-10,,returned,1291 Elm Blvd,Indianapolis,IA,69145
SHP-004176,ORD-004491,USPS,792489537134,2022-09-18,2022-09-27,out_for_delivery,4227 Main Ln,San Francisco,AZ,40314
SHP-004177,ORD-004492,USPS,9400255530057,2023-05-06,2023-05-13,delivered,8829 Pine Ln,Jacksonville,AK,83923
SHP-004178,ORD-004494,FedEx,1Z385124398,2023-05-25,2023-05-31,delivered,417 Cedar Ln,Seattle,KY,36714
SHP-004179,ORD-004495,USPS,LD479279551,2024-09-11,2024-09-23,delivered,8105 Maple Blvd,Fort Worth,IN,89143
SHP-004180,ORD-004496,Amazon Logistics,1Z187492271,2025-01-16,2025-01-17,delivered,7729 Oak Dr,Los Angeles,MN,34115
SHP-004181,ORD-004497,UPS,792889758895,2024-03-17,2024-03-27,delivered,8730 Main Ave,New York,HI,36329
SHP-004182,ORD-004498,Amazon Logistics,1Z157368690,2022-09-20,2022-09-22,delivered,8533 Oak Ln,Charlotte,MA,15076
SHP-004183,ORD-004499,UPS,9400600916184,2025-01-07,2025-01-17,returned,9835 Maple Ave,San Diego,MN,47543
SHP-004184,ORD-004500,DHL,,2023-07-08,2023-07-09,delivered,9783 Main Ave,New York,HI,98999
SHP-004185,ORD-004501,UPS,792263619631,2024-12-15,2024-12-29,returned,1797 Elm Dr,San Jose,AZ,31746
SHP-004186,ORD-004502,USPS,1Z540089322,2024-11-24,2024-11-26,delivered,7997 Elm Blvd,Phoenix,HI,90867
SHP-004187,ORD-004504,USPS,792493058204,2022-05-02,,delivered,1920 Cedar Ln,Chicago,GA,43964
SHP-004188,ORD-004505,DHL,792324979417,2022-11-21,2022-12-02,in_transit,308 Pine Ave,Columbus,IN,32030
SHP-004189,ORD-004506,Amazon Logistics,1Z131788382,2025-01-15,,delivered,1637 Cedar St,Philadelphia,HI,48889
SHP-004190,ORD-004507,Amazon Logistics,LD879382921,2024-11-25,2024-11-30,delivered,4521 Main Blvd,San Francisco,FL,23261
SHP-004191,ORD-004508,UPS,1Z309087799,2025-02-08,2025-02-20,in_transit,9964 Oak Ln,Dallas,MA,47778
SHP-004192,ORD-004510,USPS,792650760536,2023-03-12,2023-03-18,out_for_delivery,8238 Cedar Ln,Indianapolis,CA,34576
SHP-004193,ORD-004511,UPS,LD819757829,2024-02-08,2024-02-11,delivered,3915 Main St,San Antonio,MO,84176
SHP-004194,ORD-004512,USPS,LD653530393,2023-12-02,2023-12-08,out_for_delivery,6546 Maple Ln,Houston,MS,43088
SHP-004195,ORD-004513,Amazon Logistics,LD656202015,2023-01-20,2023-01-21,in_transit,2296 Oak Ln,New York,GA,42924
SHP-004196,ORD-004514,Amazon Logistics,9400169170247,2022-03-25,2022-04-02,returned,6568 Pine Ave,Charlotte,AR,40446
SHP-004197,ORD-004515,FedEx,792612056460,2024-01-12,2024-01-26,delivered,5499 Maple Ln,San Francisco,CO,19624
SHP-004198,ORD-004516,FedEx,792188104065,2024-07-29,2024-08-05,out_for_delivery,4351 Elm Ln,San Francisco,MT,99811
SHP-004199,ORD-004517,Amazon Logistics,LD977601955,2022-03-06,,delivered,2096 Main Blvd,Los Angeles,CA,75065
SHP-004200,ORD-004518,FedEx,792168827235,2023-09-23,2023-09-25,returned,1403 Elm Blvd,Los Angeles,AL,19851
SHP-004201,ORD-004519,Amazon Logistics,,2022-11-21,2022-11-25,delivered,3270 Main St,Houston,CO,88951
SHP-004202,ORD-004521,Amazon Logistics,LD312489542,2024-01-07,2024-01-10,out_for_delivery,8545 Main St,Charlotte,MT,38315
SHP-004203,ORD-004522,UPS,LD324429683,2024-05-25,2024-06-04,delivered,7922 Pine Blvd,Austin,MN,29613
SHP-004204,ORD-004523,UPS,9400874509835,2024-11-12,2024-11-17,out_for_delivery,906 Pine Ln,San Diego,NE,65035
SHP-004205,ORD-004524,DHL,LD468020813,2024-04-12,2024-04-15,delivered,1092 Maple Ln,Phoenix,CO,59268
SHP-004206,ORD-004525,USPS,1Z740913127,2023-07-02,2023-07-12,delivered,8281 Main Ln,Los Angeles,HI,75701
SHP-004207,ORD-004526,UPS,9400384409072,2023-10-05,2023-10-17,delivered,9457 Cedar St,Seattle,NV,44314
SHP-004208,ORD-004527,FedEx,9400522083760,2023-11-19,2023-11-22,delivered,7952 Elm Blvd,Philadelphia,AK,96580
SHP-004209,ORD-004528,DHL,,2024-06-25,2024-07-08,delivered,5430 Cedar St,Houston,NJ,99068
SHP-004210,ORD-004529,Amazon Logistics,9400227735597,2022-08-02,2022-08-11,delivered,9595 Maple Blvd,Seattle,CA,49907
SHP-004211,ORD-004530,FedEx,9400442088652,2024-08-09,2024-08-14,out_for_delivery,9049 Pine Ave,Philadelphia,IN,81779
SHP-004212,ORD-004531,DHL,LD542429257,2024-08-05,2024-08-08,delivered,489 Oak St,Austin,GA,22751
SHP-004213,ORD-004532,DHL,1Z780677108,2024-12-04,2024-12-17,in_transit,3248 Oak Ln,Jacksonville,AZ,41821
SHP-004214,ORD-004533,Amazon Logistics,LD975881449,2023-07-15,2023-07-24,returned,2030 Main Ln,Phoenix,MD,39952
SHP-004215,ORD-004534,UPS,1Z503954043,2024-05-10,2024-05-18,delivered,679 Main Ln,Houston,MD,75294
SHP-004216,ORD-004536,UPS,792343136904,2022-12-02,2022-12-15,out_for_delivery,2661 Cedar Ave,Washington,MS,47164
SHP-004217,ORD-004537,USPS,9400681530795,2024-05-10,2024-05-17,out_for_delivery,7106 Maple St,New York,LA,61291
SHP-004218,ORD-004538,DHL,LD577311399,2024-01-25,,returned,6751 Pine Ln,Denver,FL,97349
SHP-004219,ORD-004539,USPS,792138526805,2024-05-06,2024-05-18,delivered,9656 Main Ave,Seattle,MD,13629
SHP-004220,ORD-004540,Amazon Logistics,1Z613421990,2024-12-04,2024-12-08,delivered,3428 Main Blvd,Austin,KS,40335
SHP-004221,ORD-004541,Amazon Logistics,,2023-06-21,2023-06-26,delivered,7475 Cedar Ave,Charlotte,ID,51483
SHP-004222,ORD-004543,DHL,1Z443285224,2024-08-14,2024-08-19,out_for_delivery,8730 Elm St,Columbus,ID,17009
SHP-004223,ORD-004544,UPS,792611292157,2024-04-24,2024-04-26,returned,9284 Oak Dr,Jacksonville,NJ,39254
SHP-004224,ORD-004545,USPS,1Z840691213,2022-03-11,2022-03-25,delivered,3062 Elm Ave,Los Angeles,MT,77453
SHP-004225,ORD-004546,USPS,,2023-09-04,2023-09-10,delivered,7085 Pine St,Denver,CO,30263
SHP-004226,ORD-004548,UPS,LD261287069,2025-01-27,,delivered,1475 Cedar Ave,Chicago,ID,48597
SHP-004227,ORD-004549,USPS,792329191473,2022-07-01,2022-07-04,out_for_delivery,4508 Pine Ln,San Francisco,MD,84153
SHP-004228,ORD-004550,UPS,792236444231,2024-11-07,,delivered,7435 Cedar Blvd,San Antonio,MI,73910
SHP-004229,ORD-004551,FedEx,1Z946721255,2022-10-23,2022-10-30,delivered,4886 Cedar Blvd,Chicago,AK,68158
SHP-004230,ORD-004552,FedEx,LD187141813,2023-10-20,2023-10-23,in_transit,7480 Main Ln,Houston,GA,61814
SHP-004231,ORD-004554,USPS,1Z354528958,2022-04-19,2022-05-01,returned,2235 Elm Ave,Seattle,IL,54694
SHP-004232,ORD-004555,FedEx,LD219901519,2024-01-05,2024-01-11,returned,7092 Main Dr,Columbus,MT,30189
SHP-004233,ORD-004556,UPS,9400138725102,2023-03-11,2023-03-22,in_transit,1139 Oak Ln,Columbus,ID,56277
SHP-004234,ORD-004557,Amazon Logistics,792654555252,2023-12-12,,in_transit,6147 Elm Ave,Phoenix,MA,93079
SHP-004235,ORD-004558,Amazon Logistics,792166141243,2024-03-11,2024-03-13,delivered,7323 Oak Ln,Columbus,CT,80438
SHP-004236,ORD-004559,FedEx,1Z243275572,2024-07-21,2024-08-02,delivered,1521 Maple Dr,Washington,ME,47411
SHP-004237,ORD-004560,FedEx,792610537138,2022-03-26,2022-04-03,delivered,6895 Main Blvd,Seattle,CO,18069
SHP-004238,ORD-004561,USPS,792181683094,2023-08-18,2023-08-31,in_transit,9366 Oak Ave,Charlotte,ID,16970
SHP-004239,ORD-004562,FedEx,1Z392176054,2025-03-24,2025-04-02,delivered,5558 Elm Ave,Charlotte,IN,46150
SHP-004240,ORD-004563,DHL,1Z411116254,2023-12-01,,delivered,4115 Oak Blvd,San Francisco,IA,34477
SHP-004241,ORD-004564,FedEx,LD738857500,2022-10-27,2022-11-03,delivered,4216 Oak Blvd,Washington,CA,86782
SHP-004242,ORD-004565,UPS,,2023-11-12,2023-11-18,out_for_delivery,1136 Pine Ln,New York,MI,56071
SHP-004243,ORD-004566,USPS,1Z467689512,2023-04-24,2023-05-05,in_transit,8338 Maple Blvd,Dallas,ME,90888
SHP-004244,ORD-004567,DHL,792256812751,2022-12-19,2022-12-30,delivered,5634 Maple Dr,Los Angeles,GA,28430
SHP-004245,ORD-004568,USPS,1Z130990252,2023-04-26,2023-04-28,delivered,2271 Elm St,San Francisco,HI,62546
SHP-004246,ORD-004569,Amazon Logistics,9400911823029,2023-07-30,2023-08-03,delivered,7619 Elm Ln,San Jose,CT,18999
SHP-004247,ORD-004570,USPS,9400501699341,2025-01-06,2025-01-19,delivered,2418 Oak Ln,Columbus,MN,82979
SHP-004248,ORD-004571,FedEx,792697785159,2023-07-21,,returned,5254 Cedar Dr,Los Angeles,NH,71791
SHP-004249,ORD-004572,USPS,,2023-05-04,2023-05-14,in_transit,9675 Cedar Blvd,San Francisco,MT,92429
SHP-004250,ORD-004573,USPS,1Z738868684,2022-12-04,,delivered,4423 Cedar Blvd,Washington,AR,35583
SHP-004251,ORD-004574,DHL,9400325426520,2025-01-22,2025-02-01,out_for_delivery,8054 Maple Blvd,Denver,AZ,40719
SHP-004252,ORD-004577,UPS,LD267759095,2022-03-02,2022-03-10,delivered,991 Main St,Austin,NV,72390
SHP-004253,ORD-004578,UPS,LD416299718,2022-12-22,2022-12-26,returned,6012 Maple Dr,Fort Worth,NJ,32788
SHP-004254,ORD-004579,UPS,,2022-02-26,2022-03-10,delivered,8610 Maple St,Denver,KS,82842
SHP-004255,ORD-004580,Amazon Logistics,LD332333852,2022-11-22,2022-11-30,delivered,9961 Maple Blvd,Seattle,NV,64059
SHP-004256,ORD-004581,FedEx,,2023-02-08,2023-02-15,in_transit,5508 Elm Ln,Denver,MS,82036
SHP-004257,ORD-004582,USPS,792714621561,2022-06-16,,returned,820 Cedar Ave,Denver,ID,23192
SHP-004258,ORD-004583,Amazon Logistics,LD785510205,2024-09-17,2024-09-28,delivered,6212 Main Blvd,Chicago,IL,71468
SHP-004259,ORD-004584,USPS,,2023-01-10,2023-01-24,returned,5443 Cedar St,Charlotte,MI,11535
SHP-004260,ORD-004585,DHL,9400232924963,2022-05-25,2022-06-03,delivered,8942 Pine Ln,Chicago,CO,45323
SHP-004261,ORD-004586,Amazon Logistics,9400553669186,2023-12-23,2024-01-02,returned,2597 Pine Ave,Columbus,MS,78473
SHP-004262,ORD-004587,Amazon Logistics,792558230822,2022-03-27,2022-04-02,delivered,4567 Cedar Ave,San Diego,FL,59819
SHP-004263,ORD-004588,FedEx,1Z712597750,2022-09-25,2022-10-05,in_transit,4121 Main Ave,San Francisco,KY,18341
SHP-004264,ORD-004589,UPS,792563393516,2024-04-23,2024-05-02,in_transit,6392 Cedar Ave,New York,MD,45773
SHP-004265,ORD-004590,DHL,1Z490055171,2024-11-09,,returned,4663 Maple Ln,Jacksonville,ID,29439
SHP-004266,ORD-004591,UPS,792222135740,2022-03-16,2022-03-27,returned,4847 Main Ln,Indianapolis,ME,34022
SHP-004267,ORD-004593,UPS,9400831996588,2023-04-02,2023-04-14,returned,3751 Oak Blvd,Austin,ME,51093
SHP-004268,ORD-004594,Amazon Logistics,792294799845,2023-07-04,2023-07-12,delivered,7513 Pine St,Los Angeles,IN,34381
SHP-004269,ORD-004595,Amazon Logistics,792850807223,2022-03-08,,in_transit,3282 Oak St,Charlotte,KS,81231
SHP-004270,ORD-004596,Amazon Logistics,LD572334449,2024-04-07,2024-04-11,in_transit,8718 Elm Ave,Jacksonville,AK,11257
SHP-004271,ORD-004597,FedEx,,2024-02-25,2024-03-01,delivered,9638 Main Blvd,Washington,MT,24291
SHP-004272,ORD-004599,DHL,1Z474085610,2023-08-21,2023-08-30,delivered,4296 Pine Ln,Philadelphia,ME,85803
SHP-004273,ORD-004600,UPS,1Z386742874,2024-11-09,2024-11-14,delivered,714 Elm Blvd,Washington,MD,88395
SHP-004274,ORD-004601,Amazon Logistics,1Z237609282,2022-05-12,2022-05-25,delivered,3003 Cedar Dr,Los Angeles,AR,41740
SHP-004275,ORD-004602,DHL,1Z530566914,2023-03-04,2023-03-09,delivered,5140 Pine Ln,Washington,KY,57238
SHP-004276,ORD-004603,USPS,1Z270502720,2024-08-01,2024-08-06,delivered,7418 Elm Ave,Washington,HI,53503
SHP-004277,ORD-004604,USPS,1Z461393152,2023-03-22,2023-04-04,out_for_delivery,6761 Pine St,Phoenix,KY,18945
SHP-004278,ORD-004605,USPS,LD156425156,2024-06-04,2024-06-06,delivered,9977 Pine Ln,Houston,MI,42374
SHP-004279,ORD-004606,USPS,792186970232,2022-05-31,2022-06-10,returned,6746 Pine Blvd,San Jose,MO,62841
SHP-004280,ORD-004607,UPS,LD690421926,2022-11-18,2022-11-29,delivered,3160 Cedar Ave,New York,NV,64895
SHP-004281,ORD-004608,UPS,1Z413713236,2022-06-17,2022-06-29,delivered,2236 Elm St,San Antonio,ME,58876
SHP-004282,ORD-004609,FedEx,792604451518,2023-01-31,2023-02-08,in_transit,934 Pine Dr,Houston,LA,25988
SHP-004283,ORD-004610,USPS,9400677479115,2024-10-20,2024-10-30,returned,2666 Pine Dr,New York,FL,16095
SHP-004284,ORD-004611,DHL,LD503995672,2022-06-06,2022-06-19,returned,7832 Oak Ave,Seattle,MS,92757
SHP-004285,ORD-004612,FedEx,9400440076019,2023-01-03,2023-01-07,returned,1918 Main St,Fort Worth,IA,84567
SHP-004286,ORD-004613,Amazon Logistics,792891292168,2022-09-23,2022-10-02,delivered,3688 Oak Dr,Columbus,KY,29581
SHP-004287,ORD-004614,FedEx,1Z923375796,2025-04-08,2025-04-22,delivered,9792 Cedar Ave,Columbus,MT,23390
SHP-004288,ORD-004615,FedEx,1Z362537352,2024-11-04,2024-11-12,delivered,9164 Maple Ln,Fort Worth,KY,37065
SHP-004289,ORD-004616,FedEx,1Z734177518,2023-09-21,2023-09-25,in_transit,3572 Maple Ave,San Antonio,IL,68169
SHP-004290,ORD-004617,Amazon Logistics,1Z948836974,2023-11-13,,out_for_delivery,1470 Maple Dr,Dallas,NE,46757
SHP-004291,ORD-004618,UPS,1Z626676584,2024-06-07,2024-06-17,delivered,4230 Oak Dr,Washington,IL,83787
SHP-004292,ORD-004619,UPS,9400919956366,2022-12-22,2022-12-28,in_transit,9778 Cedar Ln,Fort Worth,MN,75430
SHP-004293,ORD-004620,Amazon Logistics,1Z418446781,2024-10-09,2024-10-23,delivered,8932 Main Blvd,Houston,AZ,46438
SHP-004294,ORD-004621,FedEx,792490679331,2022-01-28,,in_transit,7844 Maple Blvd,San Jose,KY,56306
SHP-004295,ORD-004622,USPS,792142428307,2022-06-21,,delivered,3725 Cedar Ln,Charlotte,NH,90985
SHP-004296,ORD-004623,FedEx,792444600204,2023-01-06,2023-01-20,delivered,6481 Pine Dr,New York,MO,55595
SHP-004297,ORD-004624,FedEx,9400330351845,2022-11-07,2022-11-11,returned,4261 Oak St,San Francisco,MT,78601
SHP-004298,ORD-004625,FedEx,792759102188,2025-02-27,2025-03-06,returned,3682 Elm Blvd,Seattle,CO,67338
